1.6138763427734375,0
2.0183029174804688,0
1.8109207153320312,0
1.7186965942382812,0
1.4864425659179688,0
1.3015289306640625,0
1.9787979125976562,0
1.4072418212890625,0
1.9094619750976562,0
1.833282470703125,0
1.2376060485839844,0
1.5659637451171875,0
1.5873985290527344,0
1.1801376342773438,0
1.3092269897460938,0
1.4368247985839844,0
2.0195159912109375,0
1.8861541748046875,0
1.6426010131835938,0
1.3331451416015625,0
1.3612899780273438,0
1.546966552734375,0
1.2323760986328125,0
1.89215087890625,0
1.6205062866210938,0
1.2984199523925781,0
1.7017440795898438,0
1.2878761291503906,0
1.2508621215820312,0
1.9509506225585938,0
1.4485244750976562,0
1.6940994262695312,0
1.6961669921875,0
1.3554916381835938,0
1.947296142578125,0
1.531158447265625,0
1.0836143493652344,0
1.3723640441894531,0
1.4233856201171875,0
1.3030319213867188,0
1.5923843383789062,0
1.805999755859375,0
1.99346923828125,0
1.5743064880371094,0
1.47174072265625,0
2.0544281005859375,0
1.55987548828125,0
2.2529296875,0
2.14678955078125,0
1.8729248046875,0
1.7838592529296875,0
1.927764892578125,0
1.7385787963867188,0
1.6172714233398438,0
1.8579940795898438,0
1.7067527770996094,0
1.5731582641601562,0
1.5901947021484375,0
1.6846771240234375,0
1.7335128784179688,0
1.2374038696289062,0
2.189178466796875,0
1.6377639770507812,0
1.3958854675292969,0
1.5330276489257812,0
1.817138671875,0
1.575592041015625,0
1.5190467834472656,0
1.2968864440917969,0
1.1595649719238281,0
1.3784255981445312,0
1.4332122802734375,0
1.545501708984375,0
1.5027008056640625,0
1.7710113525390625,0
2.0434646606445312,0
1.4953193664550781,0
2.162078857421875,0
1.7351913452148438,0
1.3320999145507812,0
2.5717391967773438,0
1.5126571655273438,0
1.6233367919921875,0
1.6117515563964844,0
1.6192550659179688,0
1.4037704467773438,0
2.2205276489257812,0
1.3997039794921875,0
1.2178001403808594,0
2.5321502685546875,0
1.9892501831054688,0
1.6785507202148438,0
2.2869415283203125,0
1.55548095703125,0
2.9160614013671875,0
1.6605682373046875,0
1.1899337768554688,0
1.59356689453125,0
1.5977096557617188,0
1.5320892333984375,0
1.2681732177734375,0
1.4973297119140625,0
1.8657073974609375,0
1.4869384765625,0
1.67425537109375,0
1.4658737182617188,0
1.2048377990722656,0
1.6175460815429688,0
2.0656356811523438,0
1.41522216796875,0
1.3939437866210938,0
1.4144363403320312,0
1.656585693359375,0
1.1693153381347656,0
2.5097274780273438,0
2.0687713623046875,0
1.7296066284179688,0
1.9072494506835938,0
1.3997039794921875,0
1.7139167785644531,0
1.4310836791992188,0
1.8806610107421875,0
2.2253494262695312,0
1.5970840454101562,0
1.92376708984375,0
1.6284103393554688,0
1.9789886474609375,0
1.3965072631835938,0
1.4464035034179688,0
2.2500228881835938,0
1.3969268798828125,0
1.6994857788085938,0
1.5925674438476562,0
1.2348785400390625,0
2.0622940063476562,0
1.3387832641601562,0
1.4032821655273438,0
2.0267410278320312,0
2.2483367919921875,0
1.4710769653320312,0
1.617279052734375,0
1.1353378295898438,0
1.4693679809570312,0
2.482208251953125,0
1.9172286987304688,0
1.5113296508789062,0
1.2565841674804688,0
2.2937545776367188,0
1.8245315551757812,0
2.0635528564453125,0
1.464202880859375,0
1.7667770385742188,0
1.5771560668945312,0
1.9713592529296875,0
1.3329696655273438,0
2.1118927001953125,0
1.5493316650390625,0
1.6301116943359375,0
1.5310134887695312,0
1.7925491333007812,0
1.435791015625,0
1.71295166015625,0
1.5907211303710938,0
1.67852783203125,0
1.67144775390625,0
1.5011024475097656,0
1.6033782958984375,0
1.3550186157226562,0
2.0323638916015625,0
1.3489570617675781,0
2.0712509155273438,0
1.3480300903320312,0
2.51544189453125,0
1.9111328125,0
1.5217742919921875,0
1.8604660034179688,0
1.710693359375,0
2.1652908325195312,0
1.4115066528320312,0
1.638671875,0
1.6800003051757812,0
1.8953857421875,0
1.7255783081054688,0
1.6274871826171875,0
1.2112655639648438,0
1.772918701171875,0
1.4722900390625,0
1.6361045837402344,0
1.6763992309570312,0
1.3232269287109375,0
1.4181022644042969,0
2.0902633666992188,0
1.59503173828125,0
1.1791725158691406,0
2.0526962280273438,0
1.5255775451660156,0
1.640350341796875,0
2.0520477294921875,0
1.9094772338867188,0
1.511322021484375,0
1.4612350463867188,0
1.5867385864257812,0
1.6760787963867188,0
1.6441841125488281,0
1.7658920288085938,0
1.430755615234375,0
1.8027725219726562,0
1.407562255859375,0
1.4760894775390625,0
1.5581817626953125,0
1.7944374084472656,0
1.5499725341796875,0
1.9587478637695312,0
1.7369232177734375,0
1.3606147766113281,0
1.9813919067382812,0
1.5412559509277344,0
1.7607650756835938,0
1.477386474609375,0
1.7519912719726562,0
2.0472793579101562,0
1.4623184204101562,0
