0,131,0.58931910991668701,1.6968735190855224
0,135,0.25046595931053162,3.9925584257247575
0,159,0.10696280747652054,9.3490442955660207
0,420,0.29506468772888184,3.3890872383820749
0,708,0.18443974852561951,5.4218246103523748
0,973,0.22753167152404785,4.394992728773703
0,1008,0.27068689465522766,3.6943052070461309
0,1014,0.21547174453735352,4.6409797356360247
0,1020,0.097512446343898773,10.255101237456994
0,1087,0.38210481405258179,2.617083080088269
0,1236,0.59163659811019897,1.6902267902338957
0,1322,0.43451237678527832,2.3014304663692431
0,1375,0.99999994039535522,1.0000000762939512
0,1380,0.14297030866146088,6.9944594688611694
0,1505,0.13371451199054718,7.4786197230251261
0,1562,0.78134357929229736,1.2798466433758378
0,1633,0.99999994039535522,1.0000000762939512
0,1648,0.90964865684509277,1.0993255274891349
0,1678,0.18300770223140717,5.4642510156985908
0,1852,0.11350370943546295,8.8102844234286337
0,1921,0.27838742733001709,3.592116183055909
0,1952,0.23641769587993622,4.2298018506673927
1,40,0.37135785818099976,2.6928204773679258
1,123,0.073133118450641632,13.673695210321986
1,206,0.27434954047203064,3.6449851941247582
1,399,0.27513813972473145,3.6345380384636234
1,479,0.60117471218109131,1.6634099930238611
1,491,0.21624410152435303,4.624403490776869
1,636,0.076787814497947693,13.022899515709931
1,652,1,1
1,772,0.21224305033683777,4.7115796617578125
1,880,0.18210560083389282,5.4913193691635724
1,1063,0.042630057781934738,23.457627376478595
1,1275,0.083957172930240631,11.910834131875012
1,1280,0.78539764881134033,1.273240386681489
1,1374,0.16257964074611664,6.1508319885779379
1,1526,1,1
1,1867,0.018465342000126839,54.155507747911344
1,1873,0.080857738852500916,12.367400644544325
2,31,0.085388928651809692,11.711120279286344
2,62,0.3422856330871582,2.92153674901469
2,215,0.062193550169467926,16.078837482336219
2,411,0.15140503644943237,6.6047999967750002
2,419,0.50645440816879272,1.9745114601113947
2,456,0.084363311529159546,11.853494419144001
2,503,0.032411377876996994,30.853363210523927
2,568,0.43683776259422302,2.289179352116415
2,618,0.99999994039535522,1.0000000762939512
