1.6342494422926497,1.6861438152114325,1.702832438009046,1.7987415691550026,1.8663901138704786,1.8761553060946359,1.9331621076806662,2.0936650778432555,2.1424532874142623,2.2041877204394202,2.2646617864366867,2.3007374676081978,2.334984863739757,2.4510474285421924,2.4754981240862008
1.6944272719984241,1.90060910678351,2.3020432105651749,2.4769719327060469,2.4954600847806732,2.5003309293991989,2.5418961089954859,2.5650746409016749,2.6887246250609662,2.7793249102392106,2.7841855765276087,2.7886199155692082,2.7978149683687268,2.8071258059956543,2.8664091115879318
1.9126160234191332,1.9193930351754245,2.1580778028183838,2.2295559573719235,2.2733673030724226,2.3088146611207345,2.3132195186080495,2.3230238219464709,2.3339734781426844,2.3762792015344076,2.3832643352062846,2.4251434513832346,2.4453845517978321,2.4546878017705742,2.494186234046289
1.7313370510076407,1.8558681780666508,1.8755396632155954,2.0477797424368451,2.0959741746660248,2.120823122344262,2.1466006690154797,2.2291734011731608,2.2572975967703277,2.3070483981146133,2.3522062899753271,2.3632810767528074,2.3770633818793732,2.3987566170225105,2.4166370143359823
1.3018806548598614,1.4406654831657784,1.4675208337270447,1.6253979159713861,1.777120243475095,1.8093762176301162,1.9290073848478662,1.9483698039340727,2.026069182828532,2.0383218667949876,2.058572283350129,2.1767280122136383,2.1880225723843711,2.1913411530171936,2.1920080806355147
1.1202709580398755,1.2609444058610086,1.416205440750149,1.4560938700096993,1.501863624360809,1.5455833886361854,1.6096681688513277,1.6114755011811444,1.7657988486363152,1.8021209122850219,1.8110029803594743,1.8549085178348446,1.9396174576087077,1.9669775988386771,1.9698556106516405
2.1810438372877647,2.3869304251767338,2.4071208936121034,2.4130419861278583,2.4187497026455094,2.448166541701648,2.4904821882698451,2.4990929025317077,2.5358498839262698,2.6041867342988758,2.6221055716479436,2.6389124806321291,2.6389932767731468,2.6439500821835091,2.6444744602101409
1.4459895071029485,1.4548758891324345,1.6738634611265621,1.6810787726260072,1.7245792859375058,1.7506079945708608,1.7667407141713216,1.7757513333332602,1.8426215560728176,1.8723915212131861,1.8806149468258329,1.920267261109821,1.9329949675549176,1.9731397196222498,1.9950598597826892
2.0339015278722998,2.1238003108796288,2.2848536395533339,2.3178799022743837,2.3426254561989883,2.3722506660632177,2.3738772197871949,2.4107147913529334,2.477442034841713,2.4854625469126548,2.5160148158923961,2.5257581702210032,2.622346833259205,2.6461902175434653,2.7040782710219879
1.5619614419787318,1.852961584895227,1.9794931324796912,2.1080421747588463,2.3293264137450151,2.3579107496390832,2.4385184923873768,2.4407330158525395,2.4520776047431054,2.4572238021634014,2.4586185355736276,2.4980378094859828,2.5092716310607326,2.5215895462357465,2.5263010357070623
0.92871214744017672,1.3107895809418182,1.3706036967252777,1.4214367956388445,1.5099178034511369,1.5771761212652662,1.5900196257264541,1.5905515257501563,1.6060339963689654,1.645874514244605,1.6675709260430089,1.6876103519756309,1.7220812115165538,1.7396926060306592,1.7803752024069694
