0,1525,0.36326465010643005
0,1641,0.35176962614059448
0,346,0.3481508195400238
0,329,0.3280637264251709
0,1468,0.31459659337997437
0,539,0.31269878149032593
0,214,0.30184614658355713
0,1486,0.27327144145965576
0,731,0.26513397693634033
0,819,0.25518351793289185
0,1853,0.24579837918281555
0,1440,0.24036490917205811
0,1514,0.23531796038150787
0,712,0.21898913383483887
0,1692,0.21569639444351196
1,1223,0.43191316723823547
1,629,0.38996949791908264
1,85,0.31963241100311279
1,1788,0.29309609532356262
1,1580,0.29042351245880127
1,1498,0.28972345590591431
1,300,0.28381788730621338
1,1618,0.28057712316513062
1,1603,0.26390370726585388
1,45,0.25231918692588806
1,1926,0.25171226263046265
1,311,0.25115984678268433
1,1291,0.25001817941665649
1,820,0.24886749684810638
1,1231,0.24166384339332581
2,1599,0.3477899432182312
2,27,0.34649080038070679
2,26,0.30370396375656128
2,732,0.2919500470161438
2,1932,0.284971684217453
2,867,0.27944779396057129
2,1324,0.27876889705657959
2,167,0.27726376056671143
2,1523,0.27559235692024231
2,1875,0.26922875642776489
2,1473,0.26819226145744324
2,438,0.26206123828887939
2,1860,0.25914841890335083
2,874,0.25782051682472229
2,116,0.25225803256034851
3,867,0.36518371105194092
3,1598,0.33965957164764404
3,1103,0.33579415082931519
3,1916,0.30377361178398132
3,1005,0.29537373781204224
3,1448,0.29113394021987915
3,1612,0.28679999709129333
3,343,0.27334681153297424
3,77,0.26891028881072998
3,963,0.2612377405166626
3,534,0.25446325540542603
3,613,0.25282883644104004
3,1958,0.25080949068069458
3,1473,0.24766369163990021
3,1001,0.2451004832983017
4,1777,0.41651347279548645
4,278,0.37938505411148071
4,1679,0.37259230017662048
4,1165,0.33504790067672729
4,1762,0.3025367259979248
4,340,0.29604235291481018
4,415,0.27314996719360352
4,766,0.26961499452590942
4,1669,0.25588369369506836
4,1967,0.25378310680389404
4,970,0.25034916400909424
4,1615,0.23121955990791321
4,976,0.22946931421756744
4,801,0.22895759344100952
4,903,0.22885487973690033
5,507,0.42285135388374329
5,441,0.37953147292137146
5,1473,0.33685287833213806
5,1875,0.32668581604957581
5,1782,0.31539717316627502
5,658,0.3049786388874054
5,715,0.29032576084136963
5,874,0.28992286324501038
5,1740,0.25750628113746643
5,657,0.25041934847831726
5,1425,0.24871620535850525
5,26,0.24046601355075836
5,981,0.22531390190124512
5,732,0.22062687575817108
5,277,0.22013956308364868
6,834,0.33213743567466736
6,1625,0.29931676387786865
6,1123,0.29627826809883118
6,1157,0.29539304971694946
6,1563,0.29454222321510315
6,876,0.29019594192504883
6,522,0.284056156873703
6,8,0.28282278776168823
6,1265,0.27761772274971008
6,381,0.26819396018981934
6,901,0.26577630639076233
6,1353,0.2635284960269928
6,836,0.26351776719093323
6,1510,0.26285848021507263
6,1166,0.2627888023853302
7,1265,0.35788825154304504
7,834,0.35563540458679199
7,1123,0.30438438057899475
7,381,0.30282768607139587
7,1608,0.29360991716384888
7,748,0.28822916746139526
7,876,0.28494375944137573
7,901,0.28312507271766663
7,178,0.26998600363731384
7,253,0.26433449983596802
7,643,0.26279428601264954
7,1588,0.25549283623695374
7,709,0.25319245457649231
7,445,0.24607159197330475
7,1794,0.24226833879947662
8,968,0.34466928243637085
8,653,0.32881805300712585
8,1343,0.30222135782241821
8,868,0.29703906178474426
8,1039,0.29321447014808655
8,88,0.28870034217834473
8,1120,0.28845450282096863
8,268,0.28294292092323303
8,873,0.27322611212730408
8,1520,0.27208083868026733
8,37,0.26776209473609924
8,536,0.26639926433563232
8,1702,0.25325882434844971
8,1979,0.25011605024337769
8,1878,0.24264723062515259
9,249,0.42655986547470093
9,1393,0.36395162343978882
9,1900,0.33967924118041992
9,1007,0.31667694449424744
9,742,0.28066962957382202
9,178,0.27632743120193481
9,1123,0.26444077491760254
9,480,0.26412156224250793
9,1506,0.26249217987060547
9,1134,0.26175636053085327
9,1828,0.26155731081962585
9,1349,0.25599333643913269
9,1265,0.25442945957183838
9,1783,0.25272569060325623
9,1674,0.25207701325416565
10,1556,0.47217285633087158
10,1067,0.34675624966621399
10,1068,0.33039590716362
10,1022,0.31710022687911987
